timestamp,Power,Voltage,Current
2024-09-23 10:21:02.731212,9.36510444448308,11.94,3.0
2024-09-23 10:21:05.758173,6.561071085637642,11.950000000000001,2.1
2024-09-23 10:21:08.409509,6.192568161445086,11.950000000000001,2.0
2024-09-23 10:21:11.092645,6.211258004990695,11.950000000000001,2.0
2024-09-23 10:21:13.827077,6.521835904490258,11.950000000000001,2.1
2024-09-23 10:21:16.478960,6.2486477517594645,11.950000000000001,2.0
2024-09-23 10:21:19.130857,6.561080139347438,11.950000000000001,2.1
2024-09-23 10:21:21.782618,6.211268004490714,11.950000000000001,2.0
2024-09-23 10:21:24.451584,6.521847903890282,11.950000000000001,2.1
2024-09-23 10:21:27.119014,6.192592372872414,11.950000000000001,2.0
2024-09-23 10:21:29.786534,6.502221991516035,11.950000000000001,2.1
2024-09-23 10:21:32.469655,6.5218524036652905,11.950000000000001,2.1
2024-09-23 10:21:35.138425,6.593826846527029,11.950000000000001,2.1
2024-09-23 10:21:37.821076,6.248680804985708,11.950000000000001,2.0
2024-09-23 10:21:40.504253,5.623811431100022,11.950000000000001,1.8
2024-09-23 10:21:43.203008,6.211292288990761,11.950000000000001,2.0
2024-09-23 10:21:45.904304,6.211303716990783,11.950000000000001,2.0
2024-09-23 10:21:48.602560,6.248693738856845,11.950000000000001,2.0
2024-09-23 10:21:51.316455,6.248693738856845,11.950000000000001,2.0
2024-09-23 10:21:53.991365,6.211329429990833,11.950000000000001,2.0
2024-09-23 10:21:56.654362,6.832457658939909,11.950000000000001,2.2
2024-09-23 10:21:59.352613,6.561140497412751,11.950000000000001,2.1
2024-09-23 10:22:02.035279,6.1926350989206425,11.950000000000001,2.0
2024-09-23 10:22:04.716930,6.211339429490852,11.950000000000001,2.0
2024-09-23 10:22:07.399485,6.248719606599122,11.950000000000001,2.0
2024-09-23 10:22:10.082649,6.502281807983553,11.950000000000001,2.1
2024-09-23 10:22:12.781870,6.211339429490852,11.950000000000001,2.0
2024-09-23 10:22:15.472465,6.521943899090467,11.950000000000001,2.1
2024-09-23 10:22:18.154510,6.522051893690676,11.950000000000001,2.1
2024-09-23 10:22:20.853284,6.561301955237461,11.950000000000001,2.1
2024-09-23 10:22:23.551574,6.2488590049880575,11.950000000000001,2.0
2024-09-23 10:22:26.248052,6.211485136491134,11.950000000000001,2.0
2024-09-23 10:22:28.961947,6.192793185299081,11.950000000000001,2.0
2024-09-23 10:22:31.676313,6.248864753375229,11.950000000000001,2.0
2024-09-23 10:22:34.390688,6.594019438702726,11.950000000000001,2.1
2024-09-23 10:22:37.138379,6.280025734354142,11.950000000000001,2.0
2024-09-23 10:22:39.820950,6.561317044753789,11.950000000000001,2.1
2024-09-23 10:22:42.503617,6.248873375955989,11.950000000000001,2.0
2024-09-23 10:22:45.201734,6.522087891890745,11.950000000000001,2.1
2024-09-23 10:22:47.899922,6.24888774692392,11.950000000000001,2.0
2024-09-23 10:22:50.582538,6.502459761974418,11.950000000000001,2.1
2024-09-23 10:22:53.280826,6.5220848920407395,11.950000000000001,2.1
2024-09-23 10:22:55.967089,6.2115222774912064,11.950000000000001,2.0
2024-09-23 10:22:58.665312,6.192825941936055,11.950000000000001,2.0
2024-09-23 10:23:01.363497,6.502471725267921,11.950000000000001,2.1
2024-09-23 10:23:04.061681,6.594087680024825,11.950000000000001,2.1
2024-09-23 10:23:06.763692,6.594101328289243,11.950000000000001,2.1
2024-09-23 10:23:09.461955,6.192868667984282,11.950000000000001,2.0
2024-09-23 10:23:12.175796,6.248940919505267,11.950000000000001,2.0
2024-09-23 10:23:14.920832,6.211562275491283,11.950000000000001,2.0
2024-09-23 10:23:17.639155,6.594105877710717,11.950000000000001,2.1
2024-09-23 10:23:20.353021,6.248948104989232,11.950000000000001,2.0
2024-09-23 10:23:23.019950,6.248948104989232,11.950000000000001,2.0
2024-09-23 10:23:25.697280,6.248955290473198,11.950000000000001,2.0
2024-09-23 10:23:28.376868,6.522158388365881,11.950000000000001,2.1
2024-09-23 10:23:31.059992,6.280112390001251,11.950000000000001,2.0
2024-09-23 10:23:33.743076,6.502533037147127,11.950000000000001,2.1
2024-09-23 10:23:36.420550,6.2115908454913376,11.950000000000001,2.0
2024-09-23 10:23:39.103177,6.248971098537923,11.950000000000001,2.0
2024-09-23 10:23:41.785789,6.192898576218041,11.950000000000001,2.0
2024-09-23 10:23:44.468436,6.211589416991335,11.950000000000001,2.0
2024-09-23 10:23:47.154851,6.5221853870159325,11.950000000000001,2.1
2024-09-23 10:23:49.843310,6.211625129491404,11.950000000000001,2.0
2024-09-23 10:23:52.522641,6.249084629184581,11.950000000000001,2.0
2024-09-23 10:23:55.220811,6.522287381916129,11.950000000000001,2.1
2024-09-23 10:23:57.935555,6.280243817732697,11.950000000000001,2.0
2024-09-23 10:24:00.619170,6.193016784951469,11.950000000000001,2.0
2024-09-23 10:24:03.301733,6.249090377571753,11.950000000000001,2.0
2024-09-23 10:24:05.984249,6.21171083949157,11.950000000000001,2.0
2024-09-23 10:24:08.670200,6.522303881091162,11.950000000000001,2.1
2024-09-23 10:24:11.352858,6.249173729185756,11.950000000000001,2.0
2024-09-23 10:24:14.036024,6.193099388644708,11.950000000000001,2.0
2024-09-23 10:24:16.730873,6.2491794775729295,11.950000000000001,2.0
2024-09-23 10:24:19.410750,6.193107933854352,11.950000000000001,2.0
2024-09-23 10:24:22.093369,6.522387876891324,11.950000000000001,2.1
2024-09-23 10:24:24.791650,6.193106509652745,11.950000000000001,2.0
2024-09-23 10:24:27.482240,6.211829404991798,11.950000000000001,2.0
2024-09-23 10:24:30.180881,6.561668630484232,11.950000000000001,2.1
2024-09-23 10:24:32.879184,6.561667121532598,11.950000000000001,2.1
2024-09-23 10:24:35.577942,6.522414875541376,11.950000000000001,2.1
2024-09-23 10:24:38.311015,6.2803738012033605,11.950000000000001,2.0
2024-09-23 10:24:41.009780,6.561677684194028,11.950000000000001,2.1
2024-09-23 10:24:43.708047,6.193142114692934,11.950000000000001,2.0
2024-09-23 10:24:46.406316,6.211833690491806,11.950000000000001,2.0
2024-09-23 10:24:49.108097,6.2118794024918955,11.950000000000001,2.0
2024-09-23 10:24:51.806846,6.249259954993345,11.950000000000001,2.0
2024-09-23 10:24:54.505113,6.249259954993345,11.950000000000001,2.0
2024-09-23 10:24:57.209986,6.502824642426275,11.950000000000001,2.1
2024-09-23 10:24:59.919832,6.211845118491829,11.950000000000001,2.0
2024-09-23 10:25:02.618063,6.193140690491327,11.950000000000001,2.0
2024-09-23 10:25:05.316334,6.249215404992757,11.950000000000001,2.0
2024-09-23 10:25:08.019459,6.2803795782465,11.950000000000001,2.0
2024-09-23 10:25:10.715797,6.211837975991815,11.950000000000001,2.0
2024-09-23 10:25:13.413988,6.193146387297758,11.950000000000001,2.0
2024-09-23 10:25:16.143507,6.2492211533799304,11.950000000000001,2.0
2024-09-23 10:25:18.842460,6.211852260991843,11.950000000000001,2.0
2024-09-23 10:25:21.556238,6.561692773710356,11.950000000000001,2.1
2024-09-23 10:25:24.263423,6.280401242158277,11.950000000000001,2.0
2024-09-23 10:25:26.977313,6.249343306607348,11.950000000000001,2.0
2024-09-23 10:25:29.686179,6.280506673195592,11.950000000000001,2.0
2024-09-23 10:25:32.400052,6.249351929188106,11.950000000000001,2.0
2024-09-23 10:25:35.113961,6.5029397891262475,11.950000000000001,2.1
2024-09-23 10:25:37.827847,6.211973683492078,11.950000000000001,2.0
2024-09-23 10:25:40.494606,6.193305897877805,11.950000000000001,2.0
2024-09-23 10:25:43.161565,6.193305897877805,11.950000000000001,2.0
2024-09-23 10:25:45.828615,6.211997967992124,11.950000000000001,2.0
2024-09-23 10:25:48.509352,6.249364863059244,11.950000000000001,2.0
2024-09-23 10:25:51.184914,6.2805254485857995,11.950000000000001,2.0
2024-09-23 10:25:53.898803,6.874307672591058,11.950000000000001,2.2
2024-09-23 10:25:56.581845,6.193294504264943,11.950000000000001,2.0
2024-09-23 10:25:59.263861,6.280538446932866,11.950000000000001,2.0
2024-09-23 10:26:01.946005,6.249380671123968,11.950000000000001,2.0
2024-09-23 10:26:04.628632,6.2493792340271765,11.950000000000001,2.0
2024-09-23 10:26:07.311212,6.280532669889725,11.950000000000001,2.0
2024-09-23 10:26:09.997955,6.212022252492171,11.950000000000001,2.0
2024-09-23 10:26:12.680600,6.249403664672659,11.950000000000001,2.0
2024-09-23 10:26:15.363260,6.502993623947013,11.950000000000001,2.1
2024-09-23 10:26:18.045800,6.212019395492165,11.950000000000001,2.0
2024-09-23 10:26:20.732605,6.212030823492187,11.950000000000001,2.0
2024-09-23 10:26:23.415755,6.193337230313171,11.950000000000001,2.0
2024-09-23 10:26:26.098895,6.2494137243502115,11.950000000000001,2.0
2024-09-23 10:26:28.781522,6.212030823492187,11.950000000000001,2.0
2024-09-23 10:26:31.464159,6.193345775522816,11.950000000000001,2.0
2024-09-23 10:26:34.146775,6.2494209098341775,11.950000000000001,2.0
2024-09-23 10:26:36.829366,6.2120379659922005,11.950000000000001,2.0
2024-09-23 10:26:39.544212,6.212053679492231,11.950000000000001,2.0
2024-09-23 10:26:42.227333,6.249433843705316,11.950000000000001,2.0
2024-09-23 10:26:44.909994,6.193355744934069,11.950000000000001,2.0
2024-09-23 10:26:47.592650,6.5226503637668305,11.950000000000001,2.1
2024-09-23 10:26:50.279601,6.522491371716524,11.950000000000001,2.1
2024-09-23 10:26:52.962082,6.19315635670901,11.950000000000001,2.0
2024-09-23 10:26:55.657659,6.211852260991843,11.950000000000001,2.0
2024-09-23 10:26:58.341981,6.522545369016628,11.950000000000001,2.1
2024-09-23 10:27:01.029416,6.21195511299204,11.950000000000001,2.0
2024-09-23 10:27:03.711976,6.19326174762797,11.950000000000001,2.0
2024-09-23 10:27:06.394622,6.249337558220175,11.950000000000001,2.0
2024-09-23 10:27:09.077221,6.211953684492038,11.950000000000001,2.0
2024-09-23 10:27:11.763751,6.280503784674022,11.950000000000001,2.0
2024-09-23 10:27:14.461978,6.193270292837615,11.950000000000001,2.0
2024-09-23 10:27:17.145034,6.561810471937716,11.950000000000001,2.1
2024-09-23 10:27:19.863826,6.211970826492071,11.950000000000001,2.0
2024-09-23 10:27:22.542830,6.193275989644046,11.950000000000001,2.0
2024-09-23 10:27:25.225400,6.56181801669588,11.950000000000001,2.1
2024-09-23 10:27:27.907993,6.211967969492066,11.950000000000001,2.0
2024-09-23 10:27:30.591178,6.52258736691671,11.950000000000001,2.1
2024-09-23 10:27:33.273721,6.249366300156037,11.950000000000001,2.0
2024-09-23 10:27:35.956820,6.19329165586173,11.950000000000001,2.0
2024-09-23 10:27:38.639460,6.594547171593615,11.950000000000001,2.1
2024-09-23 10:27:41.326565,6.21199653949212,11.950000000000001,2.0
2024-09-23 10:27:44.024822,6.2493792340271765,11.950000000000001,2.0
2024-09-23 10:27:46.723604,6.249380671123968,11.950000000000001,2.0
2024-09-23 10:27:49.422372,6.5226053660167445,11.950000000000001,2.1
2024-09-23 10:27:52.107500,5.590821312892955,11.950000000000001,1.8
2024-09-23 10:27:54.807271,6.249403664672659,11.950000000000001,2.0
2024-09-23 10:27:57.536669,6.193327260901918,11.950000000000001,2.0
2024-09-23 10:28:00.234919,6.212022252492171,11.950000000000001,2.0
2024-09-23 10:28:02.935174,6.280567332148569,11.950000000000001,2.0
2024-09-23 10:28:05.633435,6.561884410567723,11.950000000000001,2.1
2024-09-23 10:28:08.331677,6.193337230313171,11.950000000000001,2.0
2024-09-23 10:28:11.023247,6.561907044842214,11.950000000000001,2.1
2024-09-23 10:28:13.717762,6.212046536992218,11.950000000000001,2.0
2024-09-23 10:28:16.416026,6.193352896530854,11.950000000000001,2.0
2024-09-23 10:28:19.114257,6.193352896530854,11.950000000000001,2.0
2024-09-23 10:28:21.810921,6.594630577653956,11.950000000000001,2.1
2024-09-23 10:28:24.509544,6.249439592092488,11.950000000000001,2.0
2024-09-23 10:28:27.208268,6.193360017538891,11.950000000000001,2.0
2024-09-23 10:28:29.911175,6.212050822492226,11.950000000000001,2.0
2024-09-23 10:28:32.639023,6.594741280243137,11.950000000000001,2.1
2024-09-23 10:28:35.337283,6.193468256861067,11.950000000000001,2.0
2024-09-23 10:28:38.035921,6.503143165115807,11.950000000000001,2.1
2024-09-23 10:28:40.734187,6.522770357767063,11.950000000000001,2.1
2024-09-23 10:28:43.435589,6.280711758227081,11.950000000000001,2.0
2024-09-23 10:28:46.133743,6.2495531227391465,11.950000000000001,2.0
2024-09-23 10:28:48.832427,6.503158119232687,11.950000000000001,2.1
2024-09-23 10:28:51.530716,6.522774857542071,11.950000000000001,2.1
2024-09-23 10:28:54.232516,6.212170816492458,11.950000000000001,2.0
2024-09-23 10:28:56.931279,6.249555996932734,11.950000000000001,2.0
2024-09-23 10:28:59.630015,6.874511596626006,11.950000000000001,2.2
2024-09-23 10:29:02.326883,6.212187958492491,11.950000000000001,2.0
2024-09-23 10:29:05.072512,6.24956893080387,11.950000000000001,2.0
2024-09-23 10:29:07.770721,6.24956893080387,11.950000000000001,2.0
2024-09-23 10:29:10.468980,6.212183672992482,11.950000000000001,2.0
2024-09-23 10:29:13.170498,6.212206528992526,11.950000000000001,2.0
2024-09-23 10:29:15.869275,6.503188027466445,11.950000000000001,2.1
2024-09-23 10:29:18.567523,6.562070011618556,11.950000000000001,2.1
2024-09-23 10:29:21.265789,6.594782225036395,11.950000000000001,2.1
2024-09-23 10:29:23.967242,6.522833354617184,11.950000000000001,2.1
2024-09-23 10:29:26.665998,6.193525224925369,11.950000000000001,2.0
2024-09-23 10:29:29.364124,6.193526649126977,11.950000000000001,2.0
2024-09-23 10:29:32.062429,6.594800422722288,11.950000000000001,2.1
2024-09-23 10:29:34.763487,6.280769528658486,11.950000000000001,2.0
2024-09-23 10:29:37.477368,6.2496134808044586,11.950000000000001,2.0
2024-09-23 10:29:40.191270,6.2496134808044586,11.950000000000001,2.0
2024-09-23 10:29:42.902687,6.562115280167541,11.950000000000001,2.1
2024-09-23 10:29:45.612183,6.522863353117243,11.950000000000001,2.1
2024-09-23 10:29:48.325973,6.212259383492628,11.950000000000001,2.0
2024-09-23 10:29:51.039894,6.503244853110587,11.950000000000001,2.1
2024-09-23 10:29:53.764271,6.280818633525181,11.950000000000001,2.0
2024-09-23 10:29:56.478148,6.249662342095426,11.950000000000001,2.0
2024-09-23 10:29:59.191955,6.249662342095426,11.950000000000001,2.0
2024-09-23 10:30:01.904387,7.103318221646599,11.950000000000001,2.0
2024-09-23 10:30:04.611558,6.523004346067514,11.950000000000001,2.1
2024-09-23 10:30:07.325964,6.522999846292506,11.950000000000001,2.1
2024-09-23 10:30:10.039865,6.193687583908631,11.950000000000001,2.0
2024-09-23 10:30:12.785393,6.193690432311847,11.950000000000001,2.0
2024-09-23 10:30:15.498184,6.523011845692528,11.950000000000001,2.1
2024-09-23 10:30:18.212004,6.503382430985878,11.950000000000001,2.1
2024-09-23 10:30:20.926396,6.562266175330821,11.950000000000001,2.1
2024-09-23 10:30:23.637314,6.562272211137353,11.950000000000001,2.1
2024-09-23 10:30:26.348287,6.249793117903603,11.950000000000001,2.0
2024-09-23 10:30:29.062180,6.2809471727350585,11.950000000000001,2.0
2024-09-23 10:30:31.776559,6.249791680806808,11.950000000000001,2.0
2024-09-23 10:30:34.497996,6.212407947492915,11.950000000000001,2.0
2024-09-23 10:30:37.211922,6.19371179533596,11.950000000000001,2.0
2024-09-23 10:30:39.925826,6.249791680806808,11.950000000000001,2.0
2024-09-23 10:30:42.670903,6.21240509049291,11.950000000000001,2.0
2024-09-23 10:30:45.388974,6.280960171082125,11.950000000000001,2.0
2024-09-23 10:30:48.102903,6.249807488871534,11.950000000000001,2.0
2024-09-23 10:30:50.816778,6.249807488871534,11.950000000000001,2.0
2024-09-23 10:30:53.530619,6.212423660992945,11.950000000000001,2.0
2024-09-23 10:30:56.248058,6.212435088992968,11.950000000000001,2.0
2024-09-23 10:30:58.961881,6.193737430964897,11.950000000000001,2.0
2024-09-23 10:31:01.676268,6.249818985645878,11.950000000000001,2.0
2024-09-23 10:31:04.389046,6.280990500558612,11.950000000000001,2.0
2024-09-23 10:31:07.040844,6.193750248779364,11.950000000000001,2.0
2024-09-23 10:31:09.692672,6.24982904532343,11.950000000000001,2.0
2024-09-23 10:31:12.344078,6.2124422314929815,11.950000000000001,2.0
2024-09-23 10:31:14.999626,6.2124579449930115,11.950000000000001,2.0
2024-09-23 10:31:17.694378,6.249839105000983,11.950000000000001,2.0
2024-09-23 10:31:20.345719,6.212452230993001,11.950000000000001,2.0
2024-09-23 10:31:22.997069,6.523074842542651,11.950000000000001,2.1
2024-09-23 10:31:25.653993,6.523083842092667,11.950000000000001,2.1
2024-09-23 10:31:28.305410,6.562338605009196,11.950000000000001,2.1
2024-09-23 10:31:30.956790,6.193765914997048,11.950000000000001,2.0
2024-09-23 10:31:33.608111,6.212462230493021,11.950000000000001,2.0
2024-09-23 10:31:36.270288,9.054860189431658,11.94,2.9000000000000004
2024-09-23 10:31:38.926701,6.562454794284922,11.950000000000001,2.1
2024-09-23 10:31:41.578534,6.212569367993227,11.950000000000001,2.0
2024-09-23 10:31:44.229916,6.562448758478391,11.950000000000001,2.1
2024-09-23 10:31:46.888511,6.2811175955077045,11.950000000000001,2.0
2024-09-23 10:31:49.540414,6.193885547932083,11.950000000000001,2.0
2024-09-23 10:31:52.191811,6.249967006615572,11.950000000000001,2.0
2024-09-23 10:31:54.843714,6.2125836529932545,11.950000000000001,2.0
2024-09-23 10:31:57.495663,6.523218835342928,11.950000000000001,2.1
2024-09-23 10:32:00.147563,6.249982814680298,11.950000000000001,2.0
2024-09-23 10:32:02.799468,6.5232248350429405,11.950000000000001,2.1
2024-09-23 10:32:05.460160,6.503596274857254,11.950000000000001,2.1
2024-09-23 10:32:08.154474,6.2126050804932955,11.950000000000001,2.0
2024-09-23 10:32:10.805869,6.249991437261055,11.950000000000001,2.0
2024-09-23 10:32:13.457257,6.193909759359411,11.950000000000001,2.0
2024-09-23 10:32:16.107481,6.212625079493335,11.950000000000001,2.0
2024-09-23 10:32:18.758869,6.250008682422573,11.950000000000001,2.0
2024-09-23 10:32:21.410276,6.193925425577095,11.950000000000001,2.0
2024-09-23 10:32:24.061139,6.281163811852829,11.950000000000001,2.0
2024-09-23 10:32:26.717007,6.523265333018018,11.950000000000001,2.1
2024-09-23 10:32:29.368415,6.193936819189955,11.950000000000001,2.0
2024-09-23 10:32:32.019744,6.562519679205132,11.950000000000001,2.1
2024-09-23 10:32:34.671093,6.212630793493345,11.950000000000001,2.0
2024-09-23 10:32:37.325355,6.212656506493396,11.950000000000001,2.0
2024-09-23 10:32:39.977252,6.25003886145523,11.950000000000001,2.0
2024-09-23 10:32:42.629130,6.25003886145523,11.950000000000001,2.0
2024-09-23 10:32:45.280527,6.212650792493384,11.950000000000001,2.0
2024-09-23 10:32:47.935762,6.281212916719523,11.950000000000001,2.0
2024-09-23 10:32:50.587158,6.193971000028537,11.950000000000001,2.0
2024-09-23 10:32:53.238518,6.193971000028537,11.950000000000001,2.0
2024-09-23 10:32:55.905934,6.2126679344934175,11.950000000000001,2.0
2024-09-23 10:32:58.607741,6.212676505493433,11.950000000000001,2.0
2024-09-23 10:33:01.259644,6.250063292100713,11.950000000000001,2.0
2024-09-23 10:33:03.911043,6.19398096943979,11.950000000000001,2.0
2024-09-23 10:33:06.569368,6.562574001463913,11.950000000000001,2.1
2024-09-23 10:33:09.232004,6.523337329418157,11.950000000000001,2.1
2024-09-23 10:33:11.883418,6.250191193715303,11.950000000000001,2.0
2024-09-23 10:33:14.534258,6.194107723382864,11.950000000000001,2.0
2024-09-23 10:33:17.201665,6.523458823343391,11.950000000000001,2.1
2024-09-23 10:33:19.853075,6.562711316062499,11.950000000000001,2.1
2024-09-23 10:33:22.504972,6.250201253392856,11.950000000000001,2.0
2024-09-23 10:33:25.156791,6.523452823643381,11.950000000000001,2.1
2024-09-23 10:33:27.810738,6.591861496450617,11.950000000000001,2.1
2024-09-23 10:33:30.462624,6.1907651222099105,11.950000000000001,2.0
2024-09-23 10:33:33.113991,6.1907651222099105,11.950000000000001,2.0
2024-09-23 10:33:35.765393,6.591856947029144,11.950000000000001,2.1
2024-09-23 10:33:38.420430,6.20947809398726,11.950000000000001,2.0
2024-09-23 10:33:41.071789,6.246845632380861,11.950000000000001,2.0
2024-09-23 10:33:43.723179,6.559186405048271,11.950000000000001,2.1
2024-09-23 10:33:46.374019,6.209475236987253,11.950000000000001,2.0
2024-09-23 10:33:49.076111,6.209506663987314,11.950000000000001,2.0
2024-09-23 10:33:51.728019,6.2468700630263445,11.950000000000001,2.0
2024-09-23 10:33:54.379404,6.2468700630263445,11.950000000000001,2.0
2024-09-23 10:33:57.030797,6.209495235987292,11.950000000000001,2.0
